17.1182,101.842,16.4093,-5.76341,-19.9272,-73.1055,-0.817624,31.3593,93.6248,19.1801,7.29209,-0.134078,71.7892,0.238174,1
17.1777,101.232,15.3663,-5.71951,-16.559,-73.0234,-0.816521,32.3424,93.8859,20.2585,7.57858,2.71708,71.8387,0.220269,1
17.1041,100.791,15.0804,-5.75259,-16.5873,-72.9626,-0.799627,32.4334,93.925,20.3287,7.61231,2.84207,71.846,0.223715,1
17.0878,100.761,15.0694,-5.74614,-16.5466,-72.9584,-0.798192,32.4686,93.9031,20.3046,7.59633,2.89718,71.8419,0.219857,1
17.0878,100.761,15.0694,-5.74614,-16.5466,-72.9584,-0.798192,32.4686,93.9031,20.3046,7.59633,2.89718,71.8419,0.219857,1
17.0878,100.761,15.0694,-5.74614,-16.535,-72.9584,-0.798192,32.4686,93.9031,20.3046,7.59633,2.89718,71.8419,0.219857,1
17.0792,100.725,15.0382,-5.74928,-16.5305,-72.9535,-0.797125,32.4686,93.9031,20.3046,7.59633,2.89718,71.8419,0.219857,1
17.0851,100.598,14.9071,-5.78676,-16.5372,-72.9369,-0.793866,32.4686,93.9031,20.3046,7.59633,2.89718,71.8419,0.219857,1
17.966,100.812,15.0226,-5.55611,-15.9934,-72.9656,-0.802897,32.6314,94.095,20.7583,8.20359,4.0626,71.8778,0.217165,1
18.8691,101.187,19.5246,0.510954,-11.9613,-73.0174,-0.673,33.2015,95.3585,22.8103,10.6575,7.60028,72.1074,0.227765,1
18.6642,101.323,25.7497,6.61555,-6.22994,-73.0359,-0.475608,34.1399,97.6493,26.4552,17.3131,14.596,72.493,0.365692,1
18.6642,101.323,25.7497,6.61555,-6.22994,-73.0359,-0.475608,34.4248,98.2707,27.5708,18.4069,15.6255,72.5912,0.248497,1
18.6642,101.323,25.7497,6.61555,-6.22994,-73.0359,-0.475608,34.4248,98.2707,27.5708,18.4069,15.6255,72.5912,0.248497,1
18.5692,101.353,29.2884,12.8789,5.83386,-73.2432,-0.365679,34.4248,98.2707,27.5708,18.4069,15.6255,72.5912,0.248497,1
18.6172,101.029,31.1283,17.6341,16.0413,-72.9956,-0.414463,34.4248,98.2707,27.5708,18.4069,15.6255,72.5912,0.248497,1
18.5709,100.939,30.4793,17.279,16.8877,-72.9833,-0.307002,34.677,98.9037,28.6653,19.7644,17.3608,72.6528,0.250678,1
18.9389,101.19,28.338,13.9599,13.8075,-73.0177,-0.38623,34.7497,99.1126,29.135,20.0386,17.6165,72.72,0.248131,1
18.9389,101.19,28.338,13.9599,13.8075,-73.0177,-0.38623,34.348,98.1673,24.355,15.1034,14.1271,72.575,0.341046,1
18.9389,101.19,28.338,13.9599,13.8075,-73.0177,-0.38623,33.3578,96.4264,22.4199,10.3232,9.37945,72.2919,0.301383,1
18.9389,101.19,28.338,13.9599,13.8075,-73.0177,-0.38623,33.3578,96.4264,22.4199,10.3232,9.37945,72.2919,0.301383,1
18.9389,101.19,28.338,13.9599,13.8075,-73.0177,-0.38623,33.3578,96.4264,22.4199,10.3232,9.37945,72.2919,0.301383,1
18.2822,101.891,22.501,3.7401,-2.22046,-73.112,-0.52163,33.3578,96.4264,22.4199,10.3232,9.37945,72.2919,0.301383,1
17.4533,101.381,18.7016,-3.62812,-16.2999,-72.9672,-0.712197,32.537,95.2383,22.2505,9.08843,4.89876,72.086,0.23792,1
17.4438,100.885,16.8293,-3.57673,-12.5411,-72.9758,-0.746043,31.5474,93.998,20.8613,7.54666,2.08384,71.8597,0.208342,1
17.4438,100.885,16.8293,-3.57673,-12.5411,-72.9758,-0.746043,31.8585,94.6722,20.788,8.53589,4.07682,71.9842,0.249982,1
17.4438,100.885,16.8293,-3.57673,-12.5411,-72.9758,-0.746043,32.7242,97.0156,24.8083,13.1905,8.41889,72.3901,0.261617,1
17.4438,100.885,16.8293,-3.57673,-12.5411,-72.9758,-0.746043,32.7242,97.0156,24.8083,13.1905,8.41889,72.3901,0.261617,1
17.4438,100.885,16.8293,-3.57673,-12.5411,-72.9758,-0.746043,32.7242,97.0156,24.8083,13.1905,8.41889,72.3901,0.261617,1
18.3795,101.798,19.1547,0.549498,-2.43451,-73.302,-0.721531,32.7242,97.0156,24.8083,13.1905,8.41889,72.3901,0.261617,1
19.1623,101.702,24.2644,10.3371,9.79548,-73.0869,-0.545281,32.7242,97.0156,24.8083,13.1905,8.41889,72.3901,0.261617,1
18.8693,101.004,24.9143,12.3148,12.5752,-72.9923,-0.484492,33.8178,99.1483,27.476,17.9989,13.537,72.7253,0.300004,1
18.9475,101.18,24.5555,11.7912,11.8079,-73.0164,-0.506069,34.0724,99.6725,28.3998,18.8336,14.5097,72.803,0.300873,1
18.9475,101.18,24.5555,11.7912,11.8079,-73.0164,-0.506069,33.7735,98.8501,25.3235,16.1523,12.5523,72.6803,0.34961,1
18.9475,101.18,24.5555,11.7912,11.8079,-73.0164,-0.506069,33.5032,98.3968,24.6496,14.2565,11.2395,72.6108,0.344924,1
18.9475,101.18,24.5555,11.7912,11.8079,-73.0164,-0.506069,33.5032,98.3968,24.6496,14.2565,11.2395,72.6108,0.344924,1
18.988,101.225,24.2055,11.1621,9.85507,-73.0225,-0.520015,33.5032,98.3968,24.6496,14.2565,11.2395,72.6108,0.344924,1
19.1467,101.621,21.2314,5.1106,2.80189,-72.6005,-0.631762,33.5032,98.3968,24.6496,14.2565,11.2395,72.6108,0.344924,1
17.4216,100.798,18.4832,-1.54684,-10.5101,-72.9637,-0.685047,32.7939,97.1462,23.0024,11.2221,8.79893,72.4116,0.324758,1
16.9988,100.706,17.0951,-4.91789,-17.6061,-72.8874,-0.726323,31.6313,94.8566,21.0622,8.59086,3.33809,72.0177,0.252288,1
16.894,100.647,16.7773,-5.31888,-18.2842,-72.9426,-0.733532,31.1229,94.0663,20.4595,7.67276,1.32964,71.8725,0.22466,1
16.894,100.647,16.7773,-5.31888,-18.2842,-72.9426,-0.733532,31.3398,94.2084,19.7848,7.47373,2.1614,71.8989,0.253827,1
16.894,100.647,16.7773,-5.31888,-18.2842,-72.9426,-0.733532,31.3398,94.2084,19.7848,7.47373,2.1614,71.8989,0.253827,1
16.894,100.647,16.7773,-5.31888,-18.2842,-72.9426,-0.733532,31.3398,94.2084,19.7848,7.47373,2.1614,71.8989,0.253827,1
16.8614,100.551,16.5544,-5.52115,-18.5515,-72.929,-0.735294,31.3398,94.2084,19.7848,7.47373,2.1614,71.8989,0.253827,1
16.7613,100.38,15.8204,-5.88041,-18.0581,-72.905,-0.749852,31.3398,94.2084,19.7848,7.47373,2.1614,71.8989,0.253827,1
17.9262,101.605,17.7611,-2.15861,-7.44435,-73.1697,-0.757377,32.7475,97.5296,24.995,13.7285,7.92156,72.4738,0.285051,1
18.8743,101.417,21.9271,5.85239,4.94517,-73.1703,-0.606104,33.8797,99.2572,27.1417,17.9485,13.3419,72.7416,0.316262,1
18.4377,100.987,23.0407,8.7738,9.24263,-72.9898,-0.544457,34.0828,99.5796,27.9437,18.6713,13.6498,72.7893,0.328511,1
18.4377,100.987,23.0407,8.7738,9.24263,-72.9898,-0.544457,34.1405,99.5813,27.8362,18.5631,13.5455,72.7896,0.312991,1
18.4377,100.987,23.0407,8.7738,9.24263,-72.9898,-0.544457,34.1405,99.5813,27.8362,18.5631,13.5455,72.7896,0.312991,1
18.2893,100.795,23.3401,9.86303,10.3801,-72.9633,-0.523655,34.1405,99.5813,27.8362,18.5631,13.5455,72.7896,0.312991,1
18.3504,100.858,23.0785,9.48363,9.79289,-72.972,-0.535806,34.1405,99.5813,27.8362,18.5631,13.5455,72.7896,0.312991,1
17.7294,100.888,19.3627,1.88785,-2.26647,-72.9762,-0.660811,33.8139,98.8978,26.0694,16.9438,12.0569,72.4802,0.314825,1
16.8573,100.391,16.8912,-4.67525,-16.8168,-72.811,-0.714368,32.2835,95.7537,21.8239,10.3286,5.73332,72.1766,0.280923,1
16.9088,100.391,16.8912,-4.67525,-16.8168,-72.9065,-0.714368,31.2022,94.1339,20.7178,8.1637,-0.111304,71.8851,0.220676,1
16.9088,100.391,16.8912,-4.67525,-16.8168,-72.9065,-0.714368,31.0227,93.9331,20.4567,7.72789,-0.859654,71.8475,0.216945,1
16.9088,100.391,16.8912,-4.67525,-16.8168,-72.9065,-0.714368,31.0227,93.9331,20.4567,7.72789,-0.859654,71.8475,0.216945,1
16.7677,100.32,16.7501,-5.28051,-18.7605,-72.8965,-0.714918,31.0227,93.9331,20.4567,7.72789,-0.859654,71.8475,0.216945,1
16.2575,99.9373,16.0466,-7.29431,-22.4546,-72.8415,-0.69497,31.0227,93.9331,20.4567,7.72789,-0.859654,71.8475,0.216945,1
15.9972,99.4551,14.6603,-8.90088,-23.6943,-72.771,-0.733139,30.8447,93.4511,19.7146,6.48739,-2.01012,71.7561,0.205684,1
16.3757,99.7645,13.0637,-8.54343,-16.2706,-72.9605,-0.805638,30.9924,93.1102,18.4974,5.6686,-0.953289,71.6902,0.228876,1
16.8071,100.088,13.9377,-7.02589,-12.332,-72.8632,-0.795785,31.7431,95.2612,21.9342,9.34646,3.63359,72.3419,0.271475,1
16.8071,100.088,13.9377,-7.02589,-12.332,-72.8632,-0.795785,33.0031,98.2682,26.2116,14.8373,9.12775,72.5908,0.289471,1
16.8071,100.088,13.9377,-7.02589,-12.332,-72.8632,-0.795785,33.0031,98.2682,26.2116,14.8373,9.12775,72.5908,0.289471,1
16.8071,100.088,14.4863,-6.19633,-11.8056,-73.0303,-0.788709,33.0031,98.2682,26.2116,14.8373,9.12775,72.5908,0.289471,1
17.1867,100.751,16.5209,-3.26575,-6.39404,-73.1199,-0.748418,33.0031,98.2682,26.2116,14.8373,9.12775,72.5908,0.289471,1
17.7425,101.096,21.4977,6.08189,9.41135,-73.0472,-0.60171,33.1394,98.5205,26.649,15.2083,10.3757,72.6299,0.290258,1
17.1609,100.592,22.8268,8.90405,13.1041,-72.9349,-0.52874,33.688,99.6,28.7388,17.6913,12.5438,72.7923,0.286645,1
17.5149,101.017,22.2048,7.36057,9.87304,-72.8989,-0.573723,33.7805,99.7338,29.1873,17.9378,12.528,72.8119,0.280473,1
17.6779,101.078,21.9557,7.06485,8.89844,-73.0024,-0.585508,33.5751,99.1894,26.7617,16.2071,10.5383,72.7315,0.324147,1
17.6779,101.078,21.9557,7.06485,8.89844,-73.0024,-0.585508,33.187,98.2017,24.4147,12.6842,8.3195,72.5804,0.341145,1
17.6779,101.078,21.9557,7.06485,8.89844,-73.0024,-0.585508,33.187,98.2017,24.4147,12.6842,8.3195,72.5804,0.341145,1
17.9345,101.277,19.5753,2.01586,0.18868,-72.7331,-0.676579,33.187,98.2017,24.4147,12.6842,8.3195,72.5804,0.341145,1
16.5938,100.371,16.6274,-4.52629,-14.8649,-72.8214,-0.72206,33.187,98.2017,24.4147,12.6842,8.3195,72.5804,0.341145,1
16.4007,100.137,15.9587,-7.47291,-22.2727,-72.8703,-0.554645,32.0419,96.1661,22.6105,9.53854,2.82615,72.2477,0.280452,1
16.7924,100.091,15.4707,-8.62556,-22.591,-72.8636,-0.744227,30.9205,94.4669,21.5618,7.45933,-2.1149,71.9655,0.214255,1
