37.8417,62.4674,-1.58702,-20.0989,-30.4727,-59.3171,1.09537,41.7391,97.0748,14.1091,-4.00544,-24.5066,72.3999,0.607371,1
47.7796,74.8807,27.2503,8.65894,-16.1724,-66.3645,1.04154,48.6212,113.088,42.8249,25.1831,-6.29009,74.2438,0.535211,1
46.0149,86.4592,28.8954,10.3228,-15.3397,-70.1987,0.437126,49.3873,114.539,35.8696,18.8673,-5.99977,74.3439,0.841,1
48.0037,93.2816,34.4443,16.2413,-15.9896,-71.7234,0.203104,55.2401,114.466,47.8016,29.2589,-3.49491,74.3508,0.443565,1
45.5389,85.8266,27.3651,9.51082,-18.8781,-70.0048,0.436052,54.5661,116.376,35.6177,16.222,-6.82577,74.4566,0.943379,1
43.1596,95.2696,30.8685,15.8654,-16.8583,-72.0916,0.0088332,50.7241,116.668,38.9894,17.4385,-6.46923,74.4731,0.834306,1
46.882,81.5162,38.1029,19.1551,-13.4987,-68.7887,0.862451,57.9559,101.767,51.8715,31.6111,-1.01638,73.0955,-0.160884,1
45.29,91.2809,36.3873,18.8396,-16.4535,-71.3204,0.347813,52.5925,112.955,44.9351,24.6635,-0.503631,74.2342,0.46403,1
46.3967,82.4518,27.8795,8.57398,-21.2483,-69.0785,0.634671,49.0757,113.978,29.8878,11.6281,-4.89598,74.3064,1.03809,1
44.1751,71.868,14.4064,-6.80809,-26.4105,-65.0299,0.928314,44.6287,115.654,22.8711,8.71106,-6.48158,74.4142,1.39472,1
42.6045,75.1326,19.8118,-0.134659,-22.5237,-66.4699,0.868686,46.2486,108.381,30.9044,13.4383,-4.82776,73.849,0.693356,1
46,81.9704,27.5741,7.87447,-20.873,-68.9309,0.654657,51.0979,115.52,34.3509,15.8932,-2.61901,74.406,0.946615,1
48.3004,79.4512,29.2323,10.5841,-18.1022,-68.1019,0.827123,49.6391,115.444,34.3507,16.0566,-1.85259,74.4014,0.942706,1
48.1922,81.5861,29.9965,11.886,-17.1486,-68.8259,0.73482,53.6986,114.541,37.9763,18.1141,-0.336436,74.344,0.766484,1
44.5218,73.7957,27.7902,7.84502,-19.298,-65.897,1.11136,50.163,111.61,29.8239,12.8481,-2.56465,74.1316,0.905458,1
38.9939,67.4048,20.4162,0.0635842,-23.5534,-62.6235,1.33571,45.9811,103.768,30.7465,14.9877,-2.18998,73.3498,0.45093,1
39.1702,70.3025,22.669,0.702706,-20.902,-64.2275,1.21298,44.8425,109.568,31.7616,14.3421,-3.7324,73.959,0.72738,1
33.9709,77.6804,20.4049,-0.731214,-20.8269,-67.4385,0.733525,48.4831,112.343,35.3537,16.8033,-0.989492,74.1885,0.747609,1
43.429,81.5102,21.0812,-1.51754,-20.7864,-68.7869,0.526627,49.4335,110.671,31.4231,13.6183,-2.45511,74.0724,0.810117,1
38.1908,72.0145,16.3701,-1.78438,-17.5954,-65.0787,0.969699,48.1487,106.414,37.4857,18.3317,-0.567419,73.6504,0.38047,1
40.7531,82.2571,24.2603,4.18735,-17.3402,-69.0192,0.562576,48.4057,109.039,42.2938,20.1904,-0.559602,73.9108,0.364869,1
38.38,81.4233,21.4778,0.878124,-17.7695,-68.7594,0.541796,48.1162,108.8,42.7959,19.4629,-0.0102645,73.8886,0.345823,1
35.3203,82.3464,25.1065,9.73262,-16.4616,-69.0511,0.567127,49.2245,107.779,44.5027,19.9572,1.32018,73.7904,0.246415,1
39.9523,-23.8472,110.99,115.591,103.068,66.6183,-3.05282,57.6288,20.3622,144.173,152.214,88.981,-26.9901,6.69076,2
51.5087,-40.0811,135.119,127.973,133.251,69.6485,-6.56302,59.6647,8.18568,144.277,151.829,105.868,-47.2475,7.32473,2
45.51,-42.5148,125.377,113.507,117.946,69.9182,-5.19093,58.2897,-0.0832146,127.899,134.39,90.8376,-55.068,5.55488,2
39.9648,-36.5603,116.426,116.085,100.055,69.1839,-3.86788,55.4347,-5.04568,117.304,112.994,60.3001,-58.6518,3.99915,2
40.0427,-28.9412,112.641,114.93,92.928,67.7005,-3.30061,54.9223,-0.787664,115.394,118.49,54.4664,-55.6325,3.71341,2
42.7156,-23.5012,103.124,111.185,81.7145,66.5249,-1.87929,57.9915,0.336444,118.457,112.67,44.8036,-54.7432,4.16101,2
57.2274,-31.1446,142.898,149.536,126.648,68.278,-7.57445,65.1887,9.33414,159.998,156.67,134.164,-45.858,8.85787,2
-0.460952,-24.6098,-7.49726,-13.3695,-7.83235,66.819,4.95747,14.2751,-5.08085,0.739506,-6.76029,-10.1398,-58.6742,-4.90693,2
48.952,-22.4549,140.487,140.34,107.602,66.2335,-7.27063,59.7488,16.0857,154.072,159.728,98.8505,-35.6432,7.93454,2
50.8449,-19.0803,138.693,139.965,109.852,65.1941,-7.03876,62.8833,12.0067,151.408,159.557,103.168,-42.2617,7.90062,2
53.3996,-32.8115,138.671,141.826,118.726,68.5833,-7.0359,66.0512,16.3722,156.074,159.471,121.864,-35.1343,8.10379,2
49.959,-27.7189,135.364,141.062,111.115,67.3641,-6.59615,61.9332,10.2746,150.813,157.532,105.068,-45.2008,7.94023,2
51.1042,-27.7933,139.061,146.164,118.757,67.5851,-7.07249,64.4447,13.3995,151.035,159.187,105.769,-40.1658,7.78591,2
54.8098,-24.4435,139.293,143.338,111.485,66.7758,-7.11686,63.6855,15.9712,153.831,152.054,98.8577,-35.8498,7.91812,2
51.8894,-24.4387,142.805,152.834,125.717,66.7745,-7.56287,61.4069,17.082,153.867,159.002,117.903,-33.7929,7.85897,2
58.7144,-21.6035,142.756,155.257,121.822,65.986,-7.73318,63.3475,13.4412,153.188,159.564,103.753,-40.1005,8.01175,2
45.6569,-18.7556,136.115,142.976,103.215,65.0855,-6.69725,43.4125,28.857,135.939,146.326,81.087,-4.55633,5.36428,2
57.4958,-21.0892,152.876,159.986,125.496,65.8318,-8.71962,62.3491,14.4036,156.875,159.744,94.6539,-38.552,8.28931,2
56.3909,-16.0284,151.764,159.912,124.748,64.1077,-8.6018,62.107,19.3069,150.884,152.824,95.2904,-29.3414,7.44616,2
52.8464,-12.1762,157.045,159.976,126.065,62.5025,-9.13691,58.9845,21.5565,151.407,159.888,104.232,-24.2356,7.37369,2
50.9289,1.85214,144.242,159.043,126.511,53.5289,-7.64471,59.5178,24.9906,145.008,145.146,78.5148,-15.5183,6.54282,2
44.6791,-14.2476,136.055,156.018,118.787,63.4007,-6.68925,65.3241,15.7769,141.857,143.296,82.6622,-36.1972,6.66163,2
